"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1846","Zdbf2",2.43145004098144e-46,0.500561912075442,0.123,0.045,5.36766911047062e-42
"1847","Atf3",4.1537475983025e-45,0.502630627953139,0.513,0.539,9.16981319801259e-41
"1848","Angptl4",5.74113762376491e-45,0.308671165655323,0.229,0.241,1.26741354182234e-40
"1849","Ddx5",5.47066581584449e-44,0.28142850899106,0.988,0.991,1.20770418550583e-39
"1850","Sgk1",2.48872111905853e-43,0.342937495504393,0.852,0.889,5.49410074243361e-39
"1851","Idi1",1.27263443844713e-42,0.290891410483781,0.119,0.084,2.80946778631589e-38
"1852","Lif",5.96005908819782e-42,0.578845618926611,0.301,0.273,1.31574264431055e-37
"1853","Hpgd",1.13610026660075e-41,-0.322284837331857,0.106,0.223,2.50805494854782e-37
"1854","Mafb",2.77433922356339e-39,0.424785441525739,0.261,0.246,6.12463126993853e-35
"1855","Cxcl5",8.25775028593382e-39,1.19957624832124,0.108,0.035,1.82298095312275e-34
"1856","Ptx3",2.86216126273388e-37,0.741088521494969,0.349,0.287,6.31850720361131e-33
"1857","Ccdc3",3.09268145981583e-37,0.309727494376983,0.221,0.138,6.82740359068943e-33
"1858","Hs3st1",1.82402974483038e-35,0.319715558574791,0.106,0.082,4.02672806468754e-31
"1859","Itm2a",1.27044146319499e-34,-0.252222617925632,0.648,0.776,2.80462657414926e-30
"1860","Cited1",2.21136676793109e-34,0.598586319055799,0.101,0.041,4.88181327688467e-30
"1861","Dio2",1.1313924044437e-32,0.413698942739413,0.104,0.05,2.49766187204991e-28
"1862","C2",5.72110502587713e-29,-0.273642828837439,0.139,0.248,1.26299114551263e-24
"1863","Igfbp3",7.53930438524415e-29,-0.282053332319724,0.111,0.205,1.6643768360865e-24
"1864","Basp1",1.96515181144e-28,0.325953154779439,0.134,0.099,4.33826913893495e-24
"1865","Rgs16",3.2103298618364e-25,0.27382522352242,0.158,0.136,7.08712420299003e-21
"1866","Rgs5",1.32485247172039e-24,0.652046008121764,0.353,0.289,2.92474431656994e-20
"1867","Gm42418",3.50971160008817e-24,-0.897872750304147,0.998,0.997,7.74803932835465e-20
"1868","Hspa1b",3.9408221131053e-22,-0.403318930539284,0.249,0.36,8.69975889689127e-18
"1869","Hspa1a",4.61919156166904e-21,-0.655378121469275,0.214,0.317,1.01973272915406e-16
"1870","Gfod2",1.42535838132843e-16,-0.261345981766441,0.049,0.1,3.14662116262063e-12
"1871","Malat1",1.37832113283919e-13,0.402133357296413,0.993,0.995,3.04278173285579e-09
"1872","Klf2",2.70360682241603e-09,-0.273419199771651,0.404,0.476,5.96848242116562e-05
